gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
912404433	cd6e21c8-9e8a-493a-8a76-fbf7862069e5	http://specimens.kew.org/herbarium/K000485527	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia lianarum		SPECIES	Hornschuchia lianarum D.M.Johnson & N.A.Murray	Hornschuchia lianarum D.M.Johnson	D.M.Johnson	BR	Município de Barra do Choça. Estrada que liga a Rod. BR-116 a São Sebastião, 4 km a W da cidade.		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1978-11-21T00:00:00	21	11	1978	5407564	5407564	PRESERVED_SPECIMEN	K	Herbarium	K000485527	11254	Johnson, D.M.		CC_BY_4_0		Mori, S.A.; Santos, T.S.; Thompson, C.B.	ISOTYPE		2023-01-24T23:54:43.546Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
912404393	cd6e21c8-9e8a-493a-8a76-fbf7862069e5	http://specimens.kew.org/herbarium/K000485526	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia citriodora		SPECIES	Hornschuchia citriodora D.M.Johnson	Hornschuchia citriodora D.M.Johnson	D.M.Johnson	BR	Espírito Santo. Guarapari: rodovia do Sol, estrada que liga a BR-101 à Praia Setibana ES-060 a 6 km da BR-101.		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862	-20.55	-40.45	0.2						1988-02-23T00:00:00	23	2	1988	5407561	5407561	PRESERVED_SPECIMEN	K	Herbarium	K000485526	2435	Johnson, D.M.		CC_BY_4_0		Pirani, J.R.; Mello-Silva, R.; Thomas, W.W.; Fernandes, J.B.			2023-01-25T00:00:21.632Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
864898672	85714c48-f762-11e1-a439-00145eb45e9a	https://herbarium.bgbm.org/object/B100243155	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe Nees		BR	Brazil: Vittoria, Bahia. Leg.: Sellow,F. s.n.		PRESENT		57254bd0-8256-11d8-b7ed-b8a03c50a862													5407556	5407556	PRESERVED_SPECIMEN	B	Herbarium Berolinense	B 10 0243155				CC0_1_0		Sellow,F.			2023-01-24T22:37:43.414Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY
735468917	f4419c70-614f-11e2-897a-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe Nees					PRESENT		021121c0-f040-11d8-b22f-b8a03c50a862													5407556	5407556	PRESERVED_SPECIMEN	ULM	Herbarium University Ulm	35215		Maas, P.J.M.		CC_BY_4_0					2023-01-25T12:41:31.785Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
735468911	f4419c70-614f-11e2-897a-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia obliqua		SPECIES	Hornschuchia obliqua Maas & van Setten	Hornschuchia obliqua Maas & Setten					PRESENT		021121c0-f040-11d8-b22f-b8a03c50a862													5407557	5407557	PRESERVED_SPECIMEN	ULM	Herbarium University Ulm	11094		Johnson D.M.		CC_BY_4_0					2023-01-25T12:41:40.989Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
735468910	f4419c70-614f-11e2-897a-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia polyantha		SPECIES	Hornschuchia polyantha Maas	Hornschuchia polyantha Maas					PRESENT		021121c0-f040-11d8-b22f-b8a03c50a862													5407559	5407559	PRESERVED_SPECIMEN	ULM	Herbarium University Ulm	11092		Johnson D.M.		CC_BY_4_0					2023-01-25T12:41:40.979Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
735468909	f4419c70-614f-11e2-897a-00145eb45e9a		Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia leptandra		SPECIES	Hornschuchia leptandra D.M.Johnson	Hornschuchia leptandra D.M.Johnson					PRESENT		021121c0-f040-11d8-b22f-b8a03c50a862													5407563	5407563	PRESERVED_SPECIMEN	ULM	Herbarium University Ulm	11091		Johnson D.M.		CC_BY_4_0					2023-01-25T12:41:40.979Z		COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
439286978	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p032535	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia alba		SPECIES	Hornschuchia alba (A.St.-Hil.) R.E.Fr.	Hornschuchia alba (Saint-Hilaire) R.E.Fr.	(Saint-Hilaire) R.E.Fr.	BR			PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													5407558	5407558	PRESERVED_SPECIMEN	MNHN	P	P032535		Johnson		CC_BY_4_0		Saint-Hilaire, A. de			2023-01-26T07:54:51.827Z	StillImage	CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_FUZZY
439257789	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p01954536	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia obliqua		SPECIES	Hornschuchia obliqua Maas & van Setten	Hornschuchia obliqua Maas & Setten	Maas & Setten				PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													5407557	5407557	PRESERVED_SPECIMEN	MNHN	P	P01954536				CC_BY_4_0					2023-01-26T07:55:15.250Z	StillImage	COLLECTION_MATCH_FUZZY
439022956	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p01954539	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe Nees	Nees				PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													5407556	5407556	PRESERVED_SPECIMEN	MNHN	P	P01954539				CC_BY_4_0					2023-01-26T07:55:21.215Z	StillImage	COLLECTION_MATCH_FUZZY
438689581	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p01954537	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe Nees	Nees				PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													5407556	5407556	PRESERVED_SPECIMEN	MNHN	P	P01954537				CC_BY_4_0					2023-01-26T07:55:27.919Z	StillImage	COLLECTION_MATCH_FUZZY
438547914	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p01954540	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia			GENUS	Hornschuchia Nees	Hornschuchia sp.					PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													3158449		PRESERVED_SPECIMEN	MNHN	P	P01954540				CC_BY_4_0					2023-01-26T07:54:49.060Z	StillImage	COLLECTION_MATCH_FUZZY
438126545	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p01954535	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia polyantha		SPECIES	Hornschuchia polyantha Maas	Hornschuchia polyantha Maas	Maas				PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													5407559	5407559	PRESERVED_SPECIMEN	MNHN	P	P01954535				CC_BY_4_0					2023-01-26T07:55:16.491Z	StillImage	COLLECTION_MATCH_FUZZY
438023512	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p01954538	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe Nees	Nees				PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													5407556	5407556	PRESERVED_SPECIMEN	MNHN	P	P01954538				CC_BY_4_0					2023-01-26T07:55:21.198Z	StillImage	COLLECTION_MATCH_FUZZY
437025478	b5cdf794-8fa4-4a85-8b26-755d087bf531	http://coldb.mnhn.fr/catalognumber/mnhn/p/p01963658	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia lianarum		SPECIES	Hornschuchia lianarum D.M.Johnson & N.A.Murray	Hornschuchia lianarum D.M.Johnson	D.M.Johnson				PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													5407564	5407564	PRESERVED_SPECIMEN	MNHN	P	P01963658				CC_BY_4_0					2023-01-26T07:55:24.577Z	StillImage	COLLECTION_MATCH_FUZZY
4002783340	a8e78a51-12b2-4ca1-8945-6d909022ef6a	BRA:UFRB:HURB:29278	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe	Nees	BR	Comboios.	Espírito Santo	PRESENT		6cc5aff1-f24c-4d67-a827-a666dc680b66									1992-10-28T00:00:00	28	10	1992	5407556	5407556	PRESERVED_SPECIMEN	UFRB	HURB	29278	4019			CC_BY_NC_4_0	HURB - Herbário do Recôncavo da Bahia	O.J.Pereira; J.M.L.Gomes & J.M.Simões			2023-01-25T08:10:56.691Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE
3948554365	1e0f3d99-eb02-4806-b6a4-e903568129ec	BRA:UFPE:UFP:36952	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe	Nees	BR	Engenho de Conceição Velha	Pernambuco	PRESENT		b7ea834f-8d60-40ea-ab2c-5057000f0afd									1997-12-09T00:00:00	9	12	1997	5407556	5407556	PRESERVED_SPECIMEN	UFPE	UFP	36952	51	Bazante, ML	2022-09-01T00:00:00	CC_BY_NC_4_0	UFP - Herbário UFP - Geraldo Mariz	Tavares, S; Lima, D; Maciel, M; Alves, M			2023-01-27T12:16:49.400Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_NONE
3912983357	021cf0d3-aae6-417d-8682-ae535d17de89	urn:catalog:catalogo-ucs-brasil:RB:RB00042092	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia alba		SPECIES	Hornschuchia alba (A.St.-Hil.) R.E.Fr.	Hornschuchia alba (A.St.-Hil.) R.E.Fr.	Angiospermas				PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a													5407558	5407558	PRESERVED_SPECIMEN		Rio de Janeiro Botanical Garden Herbarium	RB00042092	8818			CC_BY_4_0	Jardim Botânico do Rio de Janeiro	P.J.M. Maas			2023-01-24T14:57:28.435Z		INSTITUTION_MATCH_NONE
3912975041	021cf0d3-aae6-417d-8682-ae535d17de89	urn:catalog:catalogo-ucs-brasil:MBML:MBML037745	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe Nees	Angiospermas	BR	Reserva Biológica de Duas Bocas. Localidade de Duas Bocas, Trilha do Pescador. Floresta Ombrófila Densa Baixo Montana.	Espírito Santo	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-20.278889	-40.478333							2008-10-20T00:00:00	20	10	2008	5407556	5407556	PRESERVED_SPECIMEN		MBML	MBML037745	5000	Lopes, J.C.		CC_BY_4_0	MBML	P.H. Labiak			2023-01-24T14:57:17.673Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
3912831511	4300f8d5-1ae5-49e5-a101-63894b005868	urn:catalog:JBRJ:RB:1465550	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia leptandra		SPECIES	Hornschuchia leptandra D.M.Johnson	Hornschuchia leptandra D.M.Johnson	D.M.Johnson	BR	Algodão. Mata ombrófila densa.	Bahia	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-12.166667	-37.966667							2018-10-27T00:00:00	27	10	2018	5407563	5407563	PRESERVED_SPECIMEN	JBRJ	RB	RB01465550	2069			CC_BY_4_0	Rio de Janeiro Botanical Garden	Popovkin, A.V.; Dias, M.F.			2023-01-24T20:26:36.831Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3867502691	7b203230-ba55-4da6-9274-e1d7b1b95987	BRA:FFCLRP:SPFR:14162	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe	Ness	BR	ca 25,1km na estrada Itabela-Guaratinga, saindo da BR-101. Entrada em estrada de terra à direita, no sentido Itabela-Guaratinga.	Bahia	PRESENT		e1475b95-d1f7-4f3a-9f3e-e681676abb18	-16.563389	-39.752639							2009-01-24T00:00:00	24	1	2009	5407556	5407556	PRESERVED_SPECIMEN	FFCLRP	SPFR	14162	1808	Lopes, J.C	2013-01-01T00:00:00	CC_BY_NC_4_0	SPFR - Herbário do Departamento de Biologia da FFCLRP-USP	Groppo, M.; Bruniera, C.P.; Bueno, G.M.			2023-01-26T06:55:14.239Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
3862607485	c5427427-07fc-4449-ba86-25f19cd47482	03C887E40104FFC8FD8AFE43FBF17DF9.mc.3B093CAF0105FFC5FCE4FA85FBAC7953	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe Nees	Nees				PRESENT	1	7ce8aef0-9e92-11dc-8738-b8a03c50a862													5407556	5407556	MATERIAL_CITATION		SPF					CC0_1_0		J. C. Lopes			2023-01-25T08:47:54.457Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3862607484	c5427427-07fc-4449-ba86-25f19cd47482	03C887E40104FFC8FD8AFE43FBF17DF9.mc.3B093CAF0105FFC5FF6BFA31FD587A1F	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe Nees	Nees				PRESENT	1	7ce8aef0-9e92-11dc-8738-b8a03c50a862													5407556	5407556	MATERIAL_CITATION		CEPEC	CEPEC00013256				CC0_1_0		S. A. Mori			2023-01-25T08:47:54.457Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3862607483	c5427427-07fc-4449-ba86-25f19cd47482	03C887E40104FFC8FD8AFE43FBF17DF9.mc.3B093CAF0105FFC5FC15FB1EFAE378FC	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe Nees	Nees				PRESENT	1	7ce8aef0-9e92-11dc-8738-b8a03c50a862													5407556	5407556	MATERIAL_CITATION		NY	NY00395787				CC0_1_0		J. G. Jardim			2023-01-25T08:47:54.456Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3862607482	c5427427-07fc-4449-ba86-25f19cd47482	03C887E40104FFC8FD8AFE43FBF17DF9.mc.3B093CAF0105FFC5FECFFA85FC877950	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe Nees	Nees				PRESENT	1	7ce8aef0-9e92-11dc-8738-b8a03c50a862													5407556	5407556	MATERIAL_CITATION		NY	NY00395784				CC0_1_0		J. G. Kuhlmann			2023-01-25T08:47:54.456Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3862607481	c5427427-07fc-4449-ba86-25f19cd47482	03C887E40114FFDAFD89F9D9FB1C7E49.mc.3B093CAF0115FFD5FEC3FEE9FD787DB2	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia polyantha		SPECIES	Hornschuchia polyantha Maas	Hornschuchia polyantha Maas	Maas	BR	Sao Jose da Vitoria	Bahia	PRESENT	1	7ce8aef0-9e92-11dc-8738-b8a03c50a862	-15.105278	-39.288887			500.0				2003-02-05T00:00:00	5	2	2003	5407559	5407559	MATERIAL_CITATION		BR, P, CEPEC, NY, RB, SPF	CEPEC00096080, NY00821927, RB00484690				CC0_1_0					2023-01-25T08:47:54.455Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3862607480	c5427427-07fc-4449-ba86-25f19cd47482	03C887E4011AFFDBFDE8FD42FB147BE6.mc.3B093CAF011AFFDAFC91FD21FAE67F0F	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia santosii		SPECIES	Hornschuchia santosii D.M.Johnson	Hornschuchia santosii D. M. Johnson	D. M. Johnson	BR	Teixeira de Freitas	Bahia	PRESENT	1	7ce8aef0-9e92-11dc-8738-b8a03c50a862													5407562	5407562	MATERIAL_CITATION							CC0_1_0		de Freitas	TYPE		2023-01-25T08:47:54.455Z		CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3862607479	c5427427-07fc-4449-ba86-25f19cd47482	03C887E40106FFC4FDE6FECEFE1C7D48.mc.3B093CAF0106FFC6FCE7FC16FB3F781E	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia alba		SPECIES	Hornschuchia alba (A.St.-Hil.) R.E.Fr.	Hornschuchia alba		BR	Fazenda of Jose Goncalves	Rio de Janeiro	PRESENT	1	7ce8aef0-9e92-11dc-8738-b8a03c50a862	-22.783333	-41.95			120.0				1999-02-08T00:00:00	8	2	1999	5407558	5407558	MATERIAL_CITATION		NY, RB, SPF	NY02699049, RB00042092				CC0_1_0		P. J. Maas			2023-01-25T08:47:54.454Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3862607478	c5427427-07fc-4449-ba86-25f19cd47482	03C887E40106FFC4FDE6FECEFE1C7D48.mc.3B093CAF0106FFC6FB7DFE20FBE07E45	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia alba		SPECIES	Hornschuchia alba (A.St.-Hil.) R.E.Fr.	Hornschuchia alba		BR	Ponta de l'Est au Cap Frio	Rio de Janeiro	PRESENT	1	7ce8aef0-9e92-11dc-8738-b8a03c50a862													5407558	5407558	MATERIAL_CITATION		P, MPU, S	P032535, MPU026907, S-R-7077				CC0_1_0		A. Saint-Hilaire	HOLOTYPE		2023-01-25T08:47:54.453Z		CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3862607477	c5427427-07fc-4449-ba86-25f19cd47482	03C887E40104FFC8FD8AFE43FBF17DF9.mc.3B093CAF0105FFC5FE45FD1DFB6A7F33	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia bryotrophe		SPECIES	Hornschuchia bryotrophe Nees	Hornschuchia bryotrophe Nees	Nees	BR	Mata das Tres Passagens	Rio de Janeiro	PRESENT	1	7ce8aef0-9e92-11dc-8738-b8a03c50a862	-8.392138	-35.090637							1997-12-09T00:00:00	9	12	1997	5407556	5407556	MATERIAL_CITATION		S, NY	NY01017923				CC0_1_0		Tavares			2023-01-25T08:47:54.453Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3862607476	c5427427-07fc-4449-ba86-25f19cd47482	03C887E40117FFD4FDE0FB73FA8C79EE.mc.3B093CAF0117FFD7FC7BF86CFAE77BE7	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia obliqua		SPECIES	Hornschuchia obliqua Maas & van Setten	Hornschuchia obliqua Maas & Setten	Maas & Setten	US	Serra Grande		PRESENT	1	7ce8aef0-9e92-11dc-8738-b8a03c50a862	-14.416667	-39.016666							1992-10-06T00:00:00	6	10	1992	5407557	5407557	MATERIAL_CITATION		CEPEC, NY, RB, US	CEPEC00056662, 00395802, NY00395803, RB00042097, US01346586				CC0_1_0		A. M. Amorim			2023-01-25T08:47:54.452Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3862607475	c5427427-07fc-4449-ba86-25f19cd47482	03C887E40111FFD7FDBEFDAEFDED7878.mc.3B093CAF0116FFD6FB48FE7BFC847E4A	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia myrtillus		SPECIES	Hornschuchia myrtillus Nees	Hornschuchia myrtillus Nees	Nees	BR	de Prop. de Etevaldo Rezende da Silva	Bahia	PRESENT	1	7ce8aef0-9e92-11dc-8738-b8a03c50a862	-17.138056	-40.426113							2004-12-29T00:00:00	29	12	2004	5407555	5407555	MATERIAL_CITATION		SPF, CEPEC, NY	CEPEC00106981, NY01873567				CC0_1_0		A. M. Amorim			2023-01-25T08:47:54.452Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3862607474	c5427427-07fc-4449-ba86-25f19cd47482	03C887E40117FFD4FDE0FB73FA8C79EE.mc.3B093CAF0117FFD7FE15F930FBA77B3A	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	Annonaceae	Hornschuchia	Hornschuchia obliqua		SPECIES	Hornschuchia obliqua Maas & van Setten	Hornschuchia obliqua Maas & Setten	Maas & Setten	US	Serra Grande		PRESENT	1	7ce8aef0-9e92-11dc-8738-b8a03c50a862	-14.423334	-39.060555							1995-11-15T00:00:00	15	11	1995	5407557	5407557	MATERIAL_CITATION		ALCB, CEPEC, MBM	ALCB004564, CEPEC00068119, MBM194749				CC0_1_0		W. W. Thomas			2023-01-25T08:47:54.451Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
